region_id,timestamp,val_Corylus,extra_rings_Corylus
HP,2018-02-06,,-1
HR,2018-02-06,,-1
HS,2018-02-06,,-1
HU,2018-02-06,,-1
HX,2018-02-06,,-1
IG,2018-02-06,,-1
IM,2018-02-06,,-1
IP,2018-02-06,,-1
IV,2018-02-06,,-1
JE,2018-02-06,,-1
KA,2018-02-06,,-1
KT,2018-02-06,,-1
KW,2018-02-06,,-1
KY,2018-02-06,,-1
L,2018-02-06,,-1
LA,2018-02-06,,-1
LD,2018-02-06,,-1
LE,2018-02-06,,-1
LL,2018-02-06,,-1
LN,2018-02-06,,-1
LS,2018-02-06,,-1
LU,2018-02-06,,-1
M,2018-02-06,,-1
ME,2018-02-06,,-1
MK,2018-02-06,,-1
ML,2018-02-06,,-1
N,2018-02-06,,-1
NE,2018-02-06,,-1
NG,2018-02-06,,-1
NN,2018-02-06,,-1
NP,2018-02-06,,-1
NR,2018-02-06,,-1
NW,2018-02-06,,-1
OL,2018-02-06,,-1
OX,2018-02-06,,-1
PA,2018-02-06,,-1
PE,2018-02-06,,-1
PH,2018-02-06,,-1
PL,2018-02-06,,-1
PO,2018-02-06,,-1
PR,2018-02-06,,-1
RG,2018-02-06,,-1
RH,2018-02-06,,-1
RM,2018-02-06,,-1
S,2018-02-06,,-1
SA,2018-02-06,,-1
SE,2018-02-06,,-1
SG,2018-02-06,,-1
SK,2018-02-06,,-1
SL,2018-02-06,,-1
SM,2018-02-06,,-1
SN,2018-02-06,,-1
SO,2018-02-06,,-1
SP,2018-02-06,,-1
SR,2018-02-06,,-1
SS,2018-02-06,,-1
ST,2018-02-06,,-1
SW,2018-02-06,,-1
SY,2018-02-06,,-1
TA,2018-02-06,,-1
TD,2018-02-06,,-1
TF,2018-02-06,,-1
TN,2018-02-06,,-1
TQ,2018-02-06,,-1
TR,2018-02-06,,-1
TS,2018-02-06,,-1
TW,2018-02-06,,-1
UB,2018-02-06,,-1
W,2018-02-06,,-1
WA,2018-02-06,,-1
WC,2018-02-06,,-1
WD,2018-02-06,,-1
WF,2018-02-06,,-1
WN,2018-02-06,,-1
WR,2018-02-06,,-1
WS,2018-02-06,,-1
WV,2018-02-06,,-1
YO,2018-02-06,,-1
ZE,2018-02-06,,-1
AB,2018-02-07,,-1
AL,2018-02-07,,-1
B,2018-02-07,,-1
BA,2018-02-07,,-1
BB,2018-02-07,,-1
BD,2018-02-07,,-1
BH,2018-02-07,,-1
BL,2018-02-07,,-1
BN,2018-02-07,,-1
BR,2018-02-07,,-1
BS,2018-02-07,,-1
BT,2018-02-07,,-1
CA,2018-02-07,,-1
CB,2018-02-07,,-1
CF,2018-02-07,,-1
CH,2018-02-07,,-1
CM,2018-02-07,,-1
CO,2018-02-07,,-1
CR,2018-02-07,,-1
CT,2018-02-07,,-1
CV,2018-02-07,,-1
CW,2018-02-07,,-1
DA,2018-02-07,,-1
DD,2018-02-07,,-1
DE,2018-02-07,,-1
DG,2018-02-07,,-1
DH,2018-02-07,,-1
DL,2018-02-07,,-1
DN,2018-02-07,,-1
DT,2018-02-07,,-1
DY,2018-02-07,,-1
E,2018-02-07,,-1
EC,2018-02-07,,-1
EH,2018-02-07,,-1
EN,2018-02-07,,-1
EX,2018-02-07,,-1
FK,2018-02-07,,-1
FY,2018-02-07,,-1
G,2018-02-07,,-1
GL,2018-02-07,,-1
GU,2018-02-07,,-1
GY,2018-02-07,,-1
HA,2018-02-07,,-1
HD,2018-02-07,,-1
HG,2018-02-07,,-1
HP,2018-02-07,,-1
HR,2018-02-07,,-1
HS,2018-02-07,,-1
HU,2018-02-07,,-1
HX,2018-02-07,,-1
IG,2018-02-07,,-1
IM,2018-02-07,,-1
IP,2018-02-07,,-1
IV,2018-02-07,,-1
JE,2018-02-07,,-1
KA,2018-02-07,,-1
KT,2018-02-07,,-1
KW,2018-02-07,,-1
KY,2018-02-07,,-1
L,2018-02-07,,-1
LA,2018-02-07,,-1
LD,2018-02-07,,-1
LE,2018-02-07,,-1
LL,2018-02-07,,-1
LN,2018-02-07,,-1
LS,2018-02-07,,-1
LU,2018-02-07,,-1
M,2018-02-07,,-1
ME,2018-02-07,,-1
MK,2018-02-07,,-1
ML,2018-02-07,,-1
N,2018-02-07,,-1
NE,2018-02-07,,-1
NG,2018-02-07,,-1
NN,2018-02-07,,-1
NP,2018-02-07,,-1
NR,2018-02-07,,-1
NW,2018-02-07,,-1
OL,2018-02-07,,-1
OX,2018-02-07,,-1
PA,2018-02-07,,-1
PE,2018-02-07,,-1
PH,2018-02-07,,-1
PL,2018-02-07,,-1
PO,2018-02-07,,-1
PR,2018-02-07,,-1
RG,2018-02-07,,-1
RH,2018-02-07,,-1
RM,2018-02-07,,-1
S,2018-02-07,,-1
SA,2018-02-07,,-1
SE,2018-02-07,,-1
SG,2018-02-07,,-1
SK,2018-02-07,,-1
SL,2018-02-07,,-1
SM,2018-02-07,,-1
SN,2018-02-07,,-1
SO,2018-02-07,,-1
SP,2018-02-07,,-1
SR,2018-02-07,,-1
SS,2018-02-07,,-1
ST,2018-02-07,,-1
SW,2018-02-07,,-1
SY,2018-02-07,,-1
TA,2018-02-07,,-1
TD,2018-02-07,,-1
TF,2018-02-07,,-1
TN,2018-02-07,,-1
TQ,2018-02-07,,-1
TR,2018-02-07,,-1
TS,2018-02-07,,-1
TW,2018-02-07,,-1
UB,2018-02-07,,-1
W,2018-02-07,,-1
WA,2018-02-07,,-1
WC,2018-02-07,,-1
WD,2018-02-07,,-1
WF,2018-02-07,,-1
WN,2018-02-07,,-1
WR,2018-02-07,,-1
WS,2018-02-07,,-1
WV,2018-02-07,,-1
YO,2018-02-07,,-1
ZE,2018-02-07,,-1
AB,2018-02-08,,-1
AL,2018-02-08,,-1
B,2018-02-08,,-1
BA,2018-02-08,,-1
BB,2018-02-08,,-1
BD,2018-02-08,,-1
BH,2018-02-08,,-1
BL,2018-02-08,,-1
BN,2018-02-08,,-1
BR,2018-02-08,,-1
BS,2018-02-08,,-1
BT,2018-02-08,,-1
CA,2018-02-08,,-1
CB,2018-02-08,,-1
CF,2018-02-08,,-1
CH,2018-02-08,,-1
CM,2018-02-08,,-1
CO,2018-02-08,,-1
CR,2018-02-08,,-1
CT,2018-02-08,,-1
CV,2018-02-08,,-1
CW,2018-02-08,,-1
DA,2018-02-08,,-1
DD,2018-02-08,,-1
DE,2018-02-08,,-1
DG,2018-02-08,,-1
DH,2018-02-08,,-1
DL,2018-02-08,,-1
DN,2018-02-08,,-1
DT,2018-02-08,,-1
DY,2018-02-08,,-1
E,2018-02-08,,-1
EC,2018-02-08,,-1
EH,2018-02-08,,-1
EN,2018-02-08,,-1
EX,2018-02-08,,-1
FK,2018-02-08,,-1
FY,2018-02-08,,-1
G,2018-02-08,,-1
GL,2018-02-08,,-1
GU,2018-02-08,,-1
GY,2018-02-08,,-1
HA,2018-02-08,,-1
HD,2018-02-08,,-1
HG,2018-02-08,,-1
HP,2018-02-08,,-1
HR,2018-02-08,,-1
HS,2018-02-08,,-1
HU,2018-02-08,,-1
HX,2018-02-08,,-1
IG,2018-02-08,,-1
IM,2018-02-08,,-1
IP,2018-02-08,,-1
IV,2018-02-08,,-1
JE,2018-02-08,,-1
KA,2018-02-08,,-1
KT,2018-02-08,,-1
KW,2018-02-08,,-1
KY,2018-02-08,,-1
L,2018-02-08,,-1
LA,2018-02-08,,-1
LD,2018-02-08,,-1
LE,2018-02-08,,-1
LL,2018-02-08,,-1
LN,2018-02-08,,-1
LS,2018-02-08,,-1
LU,2018-02-08,,-1
M,2018-02-08,,-1
ME,2018-02-08,,-1
MK,2018-02-08,,-1
ML,2018-02-08,,-1
N,2018-02-08,,-1
NE,2018-02-08,,-1
NG,2018-02-08,,-1
NN,2018-02-08,,-1
NP,2018-02-08,,-1
NR,2018-02-08,,-1
NW,2018-02-08,,-1
OL,2018-02-08,,-1
OX,2018-02-08,,-1
PA,2018-02-08,,-1
PE,2018-02-08,,-1
PH,2018-02-08,,-1
PL,2018-02-08,,-1
PO,2018-02-08,,-1
PR,2018-02-08,,-1
RG,2018-02-08,,-1
RH,2018-02-08,,-1
RM,2018-02-08,,-1
S,2018-02-08,,-1
SA,2018-02-08,,-1
SE,2018-02-08,,-1
SG,2018-02-08,,-1
SK,2018-02-08,,-1
SL,2018-02-08,,-1
SM,2018-02-08,,-1
SN,2018-02-08,,-1
SO,2018-02-08,,-1
SP,2018-02-08,,-1
SR,2018-02-08,,-1
SS,2018-02-08,,-1
ST,2018-02-08,,-1
SW,2018-02-08,,-1
SY,2018-02-08,,-1
TA,2018-02-08,,-1
TD,2018-02-08,,-1
TF,2018-02-08,,-1
TN,2018-02-08,,-1
TQ,2018-02-08,,-1
TR,2018-02-08,,-1
TS,2018-02-08,,-1
TW,2018-02-08,,-1
UB,2018-02-08,,-1
W,2018-02-08,,-1
WA,2018-02-08,,-1
WC,2018-02-08,,-1
WD,2018-02-08,,-1
WF,2018-02-08,,-1
WN,2018-02-08,,-1
WR,2018-02-08,,-1
WS,2018-02-08,,-1
WV,2018-02-08,,-1
YO,2018-02-08,,-1
ZE,2018-02-08,,-1
AB,2018-02-09,,-1
AL,2018-02-09,,-1
B,2018-02-09,,-1
BA,2018-02-09,,-1
BB,2018-02-09,,-1
BD,2018-02-09,,-1
BH,2018-02-09,,-1
BL,2018-02-09,,-1
BN,2018-02-09,,-1
BR,2018-02-09,,-1
BS,2018-02-09,,-1
BT,2018-02-09,,-1
CA,2018-02-09,,-1
CB,2018-02-09,,-1
CF,2018-02-09,,-1
CH,2018-02-09,,-1
CM,2018-02-09,,-1
CO,2018-02-09,,-1
CR,2018-02-09,,-1
CT,2018-02-09,,-1
CV,2018-02-09,,-1
CW,2018-02-09,,-1
DA,2018-02-09,,-1
DD,2018-02-09,,-1
DE,2018-02-09,,-1
DG,2018-02-09,,-1
DH,2018-02-09,,-1
DL,2018-02-09,,-1
DN,2018-02-09,,-1
DT,2018-02-09,,-1
DY,2018-02-09,,-1
E,2018-02-09,,-1
EC,2018-02-09,,-1
EH,2018-02-09,,-1
EN,2018-02-09,,-1
EX,2018-02-09,,-1
FK,2018-02-09,,-1
FY,2018-02-09,,-1
G,2018-02-09,,-1
GL,2018-02-09,,-1
GU,2018-02-09,,-1
GY,2018-02-09,,-1
HA,2018-02-09,,-1
HD,2018-02-09,,-1
HG,2018-02-09,,-1
HP,2018-02-09,,-1
HR,2018-02-09,,-1
HS,2018-02-09,,-1
HU,2018-02-09,,-1
HX,2018-02-09,,-1
IG,2018-02-09,,-1
IM,2018-02-09,,-1
IP,2018-02-09,,-1
IV,2018-02-09,,-1
JE,2018-02-09,,-1
KA,2018-02-09,,-1
KT,2018-02-09,,-1
KW,2018-02-09,,-1
KY,2018-02-09,,-1
L,2018-02-09,,-1
LA,2018-02-09,,-1
LD,2018-02-09,,-1
LE,2018-02-09,,-1
LL,2018-02-09,,-1
LN,2018-02-09,,-1
LS,2018-02-09,,-1
LU,2018-02-09,,-1
M,2018-02-09,,-1
ME,2018-02-09,,-1
MK,2018-02-09,,-1
ML,2018-02-09,,-1
N,2018-02-09,,-1
NE,2018-02-09,,-1
NG,2018-02-09,,-1
NN,2018-02-09,,-1
NP,2018-02-09,,-1
NR,2018-02-09,,-1
NW,2018-02-09,,-1
OL,2018-02-09,,-1
OX,2018-02-09,,-1
PA,2018-02-09,,-1
PE,2018-02-09,,-1
PH,2018-02-09,,-1
PL,2018-02-09,,-1
PO,2018-02-09,,-1
PR,2018-02-09,,-1
RG,2018-02-09,,-1
RH,2018-02-09,,-1
RM,2018-02-09,,-1
S,2018-02-09,,-1
SA,2018-02-09,,-1
SE,2018-02-09,,-1
SG,2018-02-09,,-1
SK,2018-02-09,,-1
SL,2018-02-09,,-1
SM,2018-02-09,,-1
SN,2018-02-09,,-1
SO,2018-02-09,,-1
SP,2018-02-09,,-1
SR,2018-02-09,,-1
SS,2018-02-09,,-1
ST,2018-02-09,,-1
SW,2018-02-09,,-1
SY,2018-02-09,,-1
TA,2018-02-09,,-1
TD,2018-02-09,,-1
TF,2018-02-09,,-1
TN,2018-02-09,,-1
TQ,2018-02-09,,-1
TR,2018-02-09,,-1
TS,2018-02-09,,-1
TW,2018-02-09,,-1
UB,2018-02-09,,-1
W,2018-02-09,,-1
WA,2018-02-09,,-1
WC,2018-02-09,,-1
WD,2018-02-09,,-1
WF,2018-02-09,,-1
WN,2018-02-09,,-1
WR,2018-02-09,,-1
WS,2018-02-09,,-1
WV,2018-02-09,,-1
YO,2018-02-09,,-1
ZE,2018-02-09,,-1
AB,2018-02-10,,-1
AL,2018-02-10,,-1
B,2018-02-10,,-1
BA,2018-02-10,,-1
BB,2018-02-10,,-1
BD,2018-02-10,,-1
BH,2018-02-10,,-1
BL,2018-02-10,,-1
BN,2018-02-10,,-1
BR,2018-02-10,,-1
BS,2018-02-10,,-1
BT,2018-02-10,,-1
CA,2018-02-10,,-1
CB,2018-02-10,,-1
CF,2018-02-10,,-1
CH,2018-02-10,,-1
CM,2018-02-10,,-1
CO,2018-02-10,,-1
CR,2018-02-10,,-1
CT,2018-02-10,,-1
CV,2018-02-10,,-1
CW,2018-02-10,,-1
DA,2018-02-10,,-1
DD,2018-02-10,,-1
DE,2018-02-10,,-1
DG,2018-02-10,,-1
DH,2018-02-10,,-1
DL,2018-02-10,,-1
DN,2018-02-10,,-1
DT,2018-02-10,,-1
DY,2018-02-10,,-1
E,2018-02-10,,-1
EC,2018-02-10,,-1
EH,2018-02-10,,-1
EN,2018-02-10,,-1
EX,2018-02-10,,-1
FK,2018-02-10,,-1
FY,2018-02-10,,-1
G,2018-02-10,,-1
GL,2018-02-10,,-1
GU,2018-02-10,,-1
GY,2018-02-10,,-1
HA,2018-02-10,,-1
HD,2018-02-10,,-1
HG,2018-02-10,,-1
HP,2018-02-10,,-1
HR,2018-02-10,,-1
HS,2018-02-10,,-1
HU,2018-02-10,,-1
HX,2018-02-10,,-1
IG,2018-02-10,,-1
IM,2018-02-10,,-1
IP,2018-02-10,,-1
IV,2018-02-10,,-1
JE,2018-02-10,,-1
KA,2018-02-10,,-1
KT,2018-02-10,,-1
KW,2018-02-10,,-1
KY,2018-02-10,,-1
L,2018-02-10,,-1
LA,2018-02-10,,-1
LD,2018-02-10,,-1
LE,2018-02-10,,-1
LL,2018-02-10,,-1
LN,2018-02-10,,-1
LS,2018-02-10,,-1
LU,2018-02-10,,-1
M,2018-02-10,,-1
ME,2018-02-10,,-1
MK,2018-02-10,,-1
ML,2018-02-10,,-1
N,2018-02-10,,-1
NE,2018-02-10,,-1
NG,2018-02-10,,-1
NN,2018-02-10,,-1
NP,2018-02-10,,-1
NR,2018-02-10,,-1
NW,2018-02-10,,-1
OL,2018-02-10,,-1
OX,2018-02-10,,-1
PA,2018-02-10,,-1
PE,2018-02-10,,-1
PH,2018-02-10,,-1
PL,2018-02-10,,-1
PO,2018-02-10,,-1
PR,2018-02-10,,-1
RG,2018-02-10,,-1
RH,2018-02-10,,-1
RM,2018-02-10,,-1
S,2018-02-10,,-1
SA,2018-02-10,,-1
SE,2018-02-10,,-1
SG,2018-02-10,,-1
SK,2018-02-10,,-1
SL,2018-02-10,,-1
SM,2018-02-10,,-1
SN,2018-02-10,,-1
SO,2018-02-10,,-1
SP,2018-02-10,,-1
SR,2018-02-10,,-1
SS,2018-02-10,,-1
ST,2018-02-10,,-1
SW,2018-02-10,,-1
SY,2018-02-10,,-1
TA,2018-02-10,,-1
TD,2018-02-10,,-1
TF,2018-02-10,,-1
TN,2018-02-10,,-1
TQ,2018-02-10,,-1
TR,2018-02-10,,-1
TS,2018-02-10,,-1
TW,2018-02-10,,-1
UB,2018-02-10,,-1
W,2018-02-10,,-1
WA,2018-02-10,,-1
WC,2018-02-10,,-1
WD,2018-02-10,,-1
WF,2018-02-10,,-1
WN,2018-02-10,,-1
WR,2018-02-10,,-1
WS,2018-02-10,,-1
WV,2018-02-10,,-1
YO,2018-02-10,,-1
ZE,2018-02-10,,-1
AB,2018-02-11,,-1
AL,2018-02-11,,-1
B,2018-02-11,,-1
BA,2018-02-11,,-1
BB,2018-02-11,,-1
BD,2018-02-11,,-1
BH,2018-02-11,,-1
BL,2018-02-11,,-1
BN,2018-02-11,,-1
BR,2018-02-11,,-1
BS,2018-02-11,,-1
BT,2018-02-11,,-1
CA,2018-02-11,,-1
CB,2018-02-11,,-1
CF,2018-02-11,,-1
CH,2018-02-11,,-1
CM,2018-02-11,,-1
CO,2018-02-11,,-1
CR,2018-02-11,,-1
CT,2018-02-11,,-1
CV,2018-02-11,,-1
CW,2018-02-11,,-1
DA,2018-02-11,,-1
DD,2018-02-11,,-1
DE,2018-02-11,,-1
DG,2018-02-11,,-1
DH,2018-02-11,,-1
DL,2018-02-11,,-1
DN,2018-02-11,,-1
DT,2018-02-11,,-1
DY,2018-02-11,,-1
E,2018-02-11,,-1
EC,2018-02-11,,-1
EH,2018-02-11,,-1
EN,2018-02-11,,-1
EX,2018-02-11,,-1
FK,2018-02-11,,-1
FY,2018-02-11,,-1
G,2018-02-11,,-1
GL,2018-02-11,,-1
GU,2018-02-11,,-1
GY,2018-02-11,,-1
HA,2018-02-11,,-1
HD,2018-02-11,,-1
HG,2018-02-11,,-1
HP,2018-02-11,,-1
HR,2018-02-11,,-1
HS,2018-02-11,,-1
HU,2018-02-11,,-1
HX,2018-02-11,,-1
IG,2018-02-11,,-1
IM,2018-02-11,,-1
IP,2018-02-11,,-1
IV,2018-02-11,,-1
JE,2018-02-11,,-1
KA,2018-02-11,,-1
KT,2018-02-11,,-1
KW,2018-02-11,,-1
KY,2018-02-11,,-1
L,2018-02-11,,-1
LA,2018-02-11,,-1
LD,2018-02-11,,-1
LE,2018-02-11,,-1
LL,2018-02-11,,-1
LN,2018-02-11,,-1
LS,2018-02-11,,-1
LU,2018-02-11,,-1
M,2018-02-11,,-1
ME,2018-02-11,,-1
MK,2018-02-11,,-1
ML,2018-02-11,,-1
N,2018-02-11,,-1
NE,2018-02-11,,-1
NG,2018-02-11,,-1
NN,2018-02-11,,-1
NP,2018-02-11,,-1
NR,2018-02-11,,-1
NW,2018-02-11,,-1
OL,2018-02-11,,-1
OX,2018-02-11,,-1
PA,2018-02-11,,-1
PE,2018-02-11,,-1
PH,2018-02-11,,-1
PL,2018-02-11,,-1
PO,2018-02-11,,-1
PR,2018-02-11,,-1
RG,2018-02-11,,-1
RH,2018-02-11,,-1
RM,2018-02-11,,-1
S,2018-02-11,,-1
SA,2018-02-11,,-1
SE,2018-02-11,,-1
SG,2018-02-11,,-1
SK,2018-02-11,,-1
SL,2018-02-11,,-1
SM,2018-02-11,,-1
SN,2018-02-11,,-1
SO,2018-02-11,,-1
SP,2018-02-11,,-1
SR,2018-02-11,,-1
SS,2018-02-11,,-1
ST,2018-02-11,,-1
SW,2018-02-11,,-1
SY,2018-02-11,,-1
TA,2018-02-11,,-1
TD,2018-02-11,,-1
TF,2018-02-11,,-1
TN,2018-02-11,,-1
TQ,2018-02-11,,-1
TR,2018-02-11,,-1
TS,2018-02-11,,-1
TW,2018-02-11,,-1
UB,2018-02-11,,-1
W,2018-02-11,,-1
WA,2018-02-11,,-1
WC,2018-02-11,,-1
WD,2018-02-11,,-1
WF,2018-02-11,,-1
WN,2018-02-11,,-1
WR,2018-02-11,,-1
WS,2018-02-11,,-1
WV,2018-02-11,,-1
YO,2018-02-11,,-1
ZE,2018-02-11,,-1
AB,2018-02-12,,-1
AL,2018-02-12,,-1
B,2018-02-12,,-1
BA,2018-02-12,,-1
BB,2018-02-12,,-1
BD,2018-02-12,,-1
BH,2018-02-12,,-1
BL,2018-02-12,,-1
BN,2018-02-12,,-1
BR,2018-02-12,,-1
BS,2018-02-12,,-1
BT,2018-02-12,,-1
CA,2018-02-12,,-1
CB,2018-02-12,,-1
CF,2018-02-12,,-1
CH,2018-02-12,,-1
CM,2018-02-12,,-1
CO,2018-02-12,,-1
CR,2018-02-12,,-1
CT,2018-02-12,,-1
CV,2018-02-12,,-1
CW,2018-02-12,,-1
DA,2018-02-12,,-1
DD,2018-02-12,,-1
DE,2018-02-12,,-1
DG,2018-02-12,,-1
DH,2018-02-12,,-1
DL,2018-02-12,,-1
DN,2018-02-12,,-1
DT,2018-02-12,,-1
DY,2018-02-12,,-1
E,2018-02-12,,-1
EC,2018-02-12,,-1
EH,2018-02-12,,-1
EN,2018-02-12,,-1
EX,2018-02-12,,-1
FK,2018-02-12,,-1
FY,2018-02-12,,-1
G,2018-02-12,,-1
GL,2018-02-12,,-1
GU,2018-02-12,,-1
GY,2018-02-12,,-1
HA,2018-02-12,,-1
HD,2018-02-12,,-1
HG,2018-02-12,,-1
HP,2018-02-12,,-1
HR,2018-02-12,,-1
HS,2018-02-12,,-1
HU,2018-02-12,,-1
HX,2018-02-12,,-1
IG,2018-02-12,,-1
IM,2018-02-12,,-1
IP,2018-02-12,,-1
IV,2018-02-12,,-1
JE,2018-02-12,,-1
KA,2018-02-12,,-1
KT,2018-02-12,,-1
KW,2018-02-12,,-1
KY,2018-02-12,,-1
L,2018-02-12,,-1
LA,2018-02-12,,-1
LD,2018-02-12,,-1
LE,2018-02-12,,-1
LL,2018-02-12,,-1
LN,2018-02-12,,-1
LS,2018-02-12,,-1
LU,2018-02-12,,-1
M,2018-02-12,,-1
ME,2018-02-12,,-1
MK,2018-02-12,,-1
ML,2018-02-12,,-1
N,2018-02-12,,-1
NE,2018-02-12,,-1
NG,2018-02-12,,-1
NN,2018-02-12,,-1
NP,2018-02-12,,-1
NR,2018-02-12,,-1
NW,2018-02-12,,-1
OL,2018-02-12,,-1
OX,2018-02-12,,-1
PA,2018-02-12,,-1
PE,2018-02-12,,-1
PH,2018-02-12,,-1
PL,2018-02-12,,-1
PO,2018-02-12,,-1
PR,2018-02-12,,-1
RG,2018-02-12,,-1
RH,2018-02-12,,-1
RM,2018-02-12,,-1
S,2018-02-12,,-1
SA,2018-02-12,,-1
SE,2018-02-12,,-1
SG,2018-02-12,,-1
SK,2018-02-12,,-1
SL,2018-02-12,,-1
SM,2018-02-12,,-1
SN,2018-02-12,,-1
SO,2018-02-12,,-1
SP,2018-02-12,,-1
SR,2018-02-12,,-1
SS,2018-02-12,,-1
ST,2018-02-12,,-1
SW,2018-02-12,,-1
SY,2018-02-12,,-1
TA,2018-02-12,,-1
TD,2018-02-12,,-1
TF,2018-02-12,,-1
TN,2018-02-12,,-1
TQ,2018-02-12,,-1
TR,2018-02-12,,-1
TS,2018-02-12,,-1
TW,2018-02-12,,-1
UB,2018-02-12,,-1
W,2018-02-12,,-1
WA,2018-02-12,,-1
WC,2018-02-12,,-1
WD,2018-02-12,,-1
WF,2018-02-12,,-1
WN,2018-02-12,,-1
WR,2018-02-12,,-1
WS,2018-02-12,,-1
WV,2018-02-12,,-1
YO,2018-02-12,,-1
ZE,2018-02-12,,-1
AB,2018-02-13,,-1
AL,2018-02-13,,-1
B,2018-02-13,,-1
BA,2018-02-13,,-1
BB,2018-02-13,,-1
BD,2018-02-13,,-1
BH,2018-02-13,,-1
BL,2018-02-13,,-1
BN,2018-02-13,,-1
BR,2018-02-13,,-1
BS,2018-02-13,,-1
BT,2018-02-13,,-1
CA,2018-02-13,,-1
CB,2018-02-13,,-1
CF,2018-02-13,,-1
CH,2018-02-13,,-1
CM,2018-02-13,,-1
CO,2018-02-13,,-1
CR,2018-02-13,,-1
CT,2018-02-13,,-1
CV,2018-02-13,,-1
CW,2018-02-13,,-1
DA,2018-02-13,,-1
DD,2018-02-13,,-1
DE,2018-02-13,,-1
DG,2018-02-13,,-1
DH,2018-02-13,,-1
DL,2018-02-13,,-1
DN,2018-02-13,,-1
DT,2018-02-13,,-1
DY,2018-02-13,,-1
E,2018-02-13,,-1
EC,2018-02-13,,-1
EH,2018-02-13,,-1
EN,2018-02-13,,-1
EX,2018-02-13,,-1
FK,2018-02-13,,-1
FY,2018-02-13,,-1
G,2018-02-13,,-1
GL,2018-02-13,,-1
GU,2018-02-13,,-1
GY,2018-02-13,,-1
HA,2018-02-13,,-1
HD,2018-02-13,,-1
HG,2018-02-13,,-1
HP,2018-02-13,,-1
HR,2018-02-13,,-1
HS,2018-02-13,,-1
HU,2018-02-13,,-1
HX,2018-02-13,,-1
IG,2018-02-13,,-1
IM,2018-02-13,,-1
IP,2018-02-13,,-1
IV,2018-02-13,,-1
JE,2018-02-13,,-1
KA,2018-02-13,,-1
KT,2018-02-13,,-1
KW,2018-02-13,,-1
KY,2018-02-13,,-1
L,2018-02-13,,-1
LA,2018-02-13,,-1
LD,2018-02-13,,-1
LE,2018-02-13,,-1
LL,2018-02-13,,-1
LN,2018-02-13,,-1
LS,2018-02-13,,-1
LU,2018-02-13,,-1
M,2018-02-13,,-1
ME,2018-02-13,,-1
MK,2018-02-13,,-1
ML,2018-02-13,,-1
N,2018-02-13,,-1
NE,2018-02-13,,-1
NG,2018-02-13,,-1
NN,2018-02-13,,-1
NP,2018-02-13,,-1
NR,2018-02-13,,-1
NW,2018-02-13,,-1
OL,2018-02-13,,-1
OX,2018-02-13,,-1
PA,2018-02-13,,-1
PE,2018-02-13,,-1
PH,2018-02-13,,-1
PL,2018-02-13,,-1
PO,2018-02-13,,-1
PR,2018-02-13,,-1
RG,2018-02-13,,-1
RH,2018-02-13,,-1
RM,2018-02-13,,-1
S,2018-02-13,,-1
SA,2018-02-13,,-1
SE,2018-02-13,,-1
SG,2018-02-13,,-1
SK,2018-02-13,,-1
SL,2018-02-13,,-1
SM,2018-02-13,,-1
SN,2018-02-13,,-1
SO,2018-02-13,,-1
SP,2018-02-13,,-1
SR,2018-02-13,,-1
SS,2018-02-13,,-1
ST,2018-02-13,,-1
SW,2018-02-13,,-1
SY,2018-02-13,,-1
TA,2018-02-13,,-1
TD,2018-02-13,,-1
TF,2018-02-13,,-1
TN,2018-02-13,,-1
TQ,2018-02-13,,-1
TR,2018-02-13,,-1
TS,2018-02-13,,-1
TW,2018-02-13,,-1
UB,2018-02-13,,-1
W,2018-02-13,,-1
WA,2018-02-13,,-1
WC,2018-02-13,,-1
WD,2018-02-13,,-1
WF,2018-02-13,,-1
WN,2018-02-13,,-1
WR,2018-02-13,,-1
WS,2018-02-13,,-1
WV,2018-02-13,,-1
YO,2018-02-13,,-1
ZE,2018-02-13,,-1
AB,2018-02-14,,-1
AL,2018-02-14,,-1
B,2018-02-14,,-1
BA,2018-02-14,,-1
BB,2018-02-14,,-1
BD,2018-02-14,,-1
BH,2018-02-14,,-1
BL,2018-02-14,,-1
BN,2018-02-14,,-1
BR,2018-02-14,,-1
BS,2018-02-14,,-1
BT,2018-02-14,,-1
CA,2018-02-14,,-1
CB,2018-02-14,,-1
CF,2018-02-14,,-1
CH,2018-02-14,,-1
CM,2018-02-14,,-1
CO,2018-02-14,,-1
CR,2018-02-14,,-1
CT,2018-02-14,,-1
CV,2018-02-14,,-1
CW,2018-02-14,,-1
DA,2018-02-14,,-1
DD,2018-02-14,,-1
DE,2018-02-14,,-1
DG,2018-02-14,,-1
DH,2018-02-14,,-1
DL,2018-02-14,,-1
DN,2018-02-14,,-1
DT,2018-02-14,,-1
DY,2018-02-14,,-1
E,2018-02-14,,-1
EC,2018-02-14,,-1
EH,2018-02-14,,-1
EN,2018-02-14,,-1
EX,2018-02-14,,-1
FK,2018-02-14,,-1
FY,2018-02-14,,-1
G,2018-02-14,,-1
GL,2018-02-14,,-1
GU,2018-02-14,,-1
GY,2018-02-14,,-1
HA,2018-02-14,,-1
HD,2018-02-14,,-1
HG,2018-02-14,,-1
HP,2018-02-14,,-1
HR,2018-02-14,,-1
HS,2018-02-14,,-1
HU,2018-02-14,,-1
HX,2018-02-14,,-1
IG,2018-02-14,,-1
IM,2018-02-14,,-1
IP,2018-02-14,,-1
IV,2018-02-14,,-1
