region_id,timestamp,val_Daily.rain,extra_rings_Daily.rain
EX,2018-03-22,0.0,0
FK,2018-03-22,0.0,0
FY,2018-03-22,0.2,1
G,2018-03-22,4.300000000000002,0
GL,2018-03-22,0.0,0
GU,2018-03-22,0.0,1
GY,2018-03-22,,2
HA,2018-03-22,0.0,1
HD,2018-03-22,0.12000000000000002,1
HG,2018-03-22,1.1,0
HP,2018-03-22,0.0,0
HR,2018-03-22,0.0,1
HS,2018-03-22,,2
HU,2018-03-22,0.65,1
HX,2018-03-22,0.1,1
IG,2018-03-22,0.1,2
IM,2018-03-22,,2
IP,2018-03-22,0.7,1
IV,2018-03-22,5.266666666666667,0
JE,2018-03-22,,2
KA,2018-03-22,15.4,0
KT,2018-03-22,0.0,1
KW,2018-03-22,0.4,0
KY,2018-03-22,0.2,0
L,2018-03-22,0.02,2
LA,2018-03-22,0.2,0
LD,2018-03-22,0.0,0
LE,2018-03-22,0.03333333333333333,1
LL,2018-03-22,0.0,0
LN,2018-03-22,0.0,0
LS,2018-03-22,0.5375000000000001,1
LU,2018-03-22,0.0,1
M,2018-03-22,0.0,1
ME,2018-03-22,0.0,0
MK,2018-03-22,0.0,1
ML,2018-03-22,1.9,0
N,2018-03-22,0.0,2
NE,2018-03-22,0.37777777777777777,1
NG,2018-03-22,0.0,0
NN,2018-03-22,0.0,1
NP,2018-03-22,0.0,1
NR,2018-03-22,1.2,0
NW,2018-03-22,0.0,2
OL,2018-03-22,0.0,1
OX,2018-03-22,0.0,0
PA,2018-03-22,17.666666666666668,0
PE,2018-03-22,0.3428571428571429,1
PH,2018-03-22,0.05,0
PL,2018-03-22,0.0,0
PO,2018-03-22,0.0,0
PR,2018-03-22,0.2,1
RG,2018-03-22,0.0,0
RH,2018-03-22,0.0,1
RM,2018-03-22,0.0,1
S,2018-03-22,0.0,0
SA,2018-03-22,0.0,0
SE,2018-03-22,0.0,2
SG,2018-03-22,0.0,0
SK,2018-03-22,0.0,0
SL,2018-03-22,0.0,0
SM,2018-03-22,0.0,2
SN,2018-03-22,0.0,0
SO,2018-03-22,0.0,0
SP,2018-03-22,0.0,0
SR,2018-03-22,0.5,1
SS,2018-03-22,0.0,1
ST,2018-03-22,0.0,0
SW,2018-03-22,0.0,1
SY,2018-03-22,0.0,0
TA,2018-03-22,0.0,0
TD,2018-03-22,0.0,0
TF,2018-03-22,0.0,1
TN,2018-03-22,0.0,0
TQ,2018-03-22,0.0,0
TR,2018-03-22,0.0,0
TS,2018-03-22,0.5,0
TW,2018-03-22,0.0,0
UB,2018-03-22,0.0,0
W,2018-03-22,0.0,1
WA,2018-03-22,0.0,1
WC,2018-03-22,0.0,2
WD,2018-03-22,0.0,1
WF,2018-03-22,0.4,0
WN,2018-03-22,0.1,2
WR,2018-03-22,0.0,1
WS,2018-03-22,0.025,1
WV,2018-03-22,0.0,0
YO,2018-03-22,0.65,0
ZE,2018-03-22,10.3,0
AB,2018-03-23,6.6,0
AL,2018-03-23,0.45,1
B,2018-03-23,1.35,1
BA,2018-03-23,2.8,0
BB,2018-03-23,4.733333333333333,1
BD,2018-03-23,4.6,0
BH,2018-03-23,2.433333333333333,0
BL,2018-03-23,4.15,2
BN,2018-03-23,3.7,0
BR,2018-03-23,0.65,1
BS,2018-03-23,2.0,1
BT,2018-03-23,8.022222222222224,0
CA,2018-03-23,3.5,0
CB,2018-03-23,0.0,0
CF,2018-03-23,8.05,1
CH,2018-03-23,6.137499999999998,1
CM,2018-03-23,0.03333333333333333,1
CO,2018-03-23,0.0,0
CR,2018-03-23,0.65,1
CT,2018-03-23,0.4666666666666666,1
CV,2018-03-23,1.0571428571428572,1
CW,2018-03-23,4.066666666666666,1
DA,2018-03-23,0.4666666666666667,1
DD,2018-03-23,6.4,0
DE,2018-03-23,1.35,0
DG,2018-03-23,20.225,0
DH,2018-03-23,1.85,1
DL,2018-03-23,3.1,0
DN,2018-03-23,0.3333333333333333,1
DT,2018-03-23,5.9,0
DY,2018-03-23,4.18,1
E,2018-03-23,0.1,2
EC,2018-03-23,0.25,3
EH,2018-03-23,4.133333333333334,0
EN,2018-03-23,0.1,1
EX,2018-03-23,3.5666666666666664,0
FK,2018-03-23,5.8,0
FY,2018-03-23,5.0,1
G,2018-03-23,18.55,0
GL,2018-03-23,2.25,0
GU,2018-03-23,1.022222222222222,1
GY,2018-03-23,,2
HA,2018-03-23,0.0,1
HD,2018-03-23,2.44,1
HG,2018-03-23,4.7,0
HP,2018-03-23,0.8,0
HR,2018-03-23,3.7,1
HS,2018-03-23,,2
HU,2018-03-23,0.6,1
HX,2018-03-23,4.6,1
IG,2018-03-23,0.05,2
IM,2018-03-23,,2
IP,2018-03-23,0.0,1
IV,2018-03-23,6.616666666666666,0
JE,2018-03-23,,2
KA,2018-03-23,16.60909090909091,1
KT,2018-03-23,0.0,1
KW,2018-03-23,8.75,0
KY,2018-03-23,10.4,0
L,2018-03-23,5.65,2
LA,2018-03-23,5.0,0
LD,2018-03-23,0.9,0
LE,2018-03-23,0.9,1
LL,2018-03-23,7.15,0
LN,2018-03-23,0.0,0
LS,2018-03-23,2.0375,1
LU,2018-03-23,0.45,1
M,2018-03-23,2.4,1
ME,2018-03-23,0.1,0
MK,2018-03-23,0.22000000000000006,1
ML,2018-03-23,11.15,0
N,2018-03-23,0.1,2
NE,2018-03-23,3.3666666666666667,1
NG,2018-03-23,0.0,0
NN,2018-03-23,0.06666666666666668,1
NP,2018-03-23,1.8,1
NR,2018-03-23,0.0,0
NW,2018-03-23,0.18,2
OL,2018-03-23,2.4,1
OX,2018-03-23,0.06666666666666668,0
PA,2018-03-23,14.133333333333335,0
PE,2018-03-23,0.014285714285714287,1
PH,2018-03-23,8.066666666666666,0
PL,2018-03-23,5.6,0
PO,2018-03-23,1.175,0
PR,2018-03-23,5.0,1
RG,2018-03-23,0.1,0
RH,2018-03-23,1.6666666666666667,1
RM,2018-03-23,0.1,1
S,2018-03-23,0.6,0
SA,2018-03-23,9.48,0
SE,2018-03-23,0.35,2
SG,2018-03-23,0.1,0
SK,2018-03-23,2.4,0
SL,2018-03-23,0.0,0
SM,2018-03-23,0.43333333333333335,2
SN,2018-03-23,2.7,0
SO,2018-03-23,0.7,0
SP,2018-03-23,1.6,0
SR,2018-03-23,0.6,1
SS,2018-03-23,0.1,1
ST,2018-03-23,1.5,0
SW,2018-03-23,0.0,1
SY,2018-03-23,5.125,0
TA,2018-03-23,1.0,0
TD,2018-03-23,3.1,0
TF,2018-03-23,3.733333333333334,1
TN,2018-03-23,0.65,0
TQ,2018-03-23,3.7,0
TR,2018-03-23,8.6,0
TS,2018-03-23,0.6,0
TW,2018-03-23,0.0,0
UB,2018-03-23,0.0,0
W,2018-03-23,0.0,1
WA,2018-03-23,2.4,1
WC,2018-03-23,0.0,2
WD,2018-03-23,0.26666666666666666,1
WF,2018-03-23,0.0,0
WN,2018-03-23,3.7,2
WR,2018-03-23,4.166666666666667,1
WS,2018-03-23,1.15,1
WV,2018-03-23,0.4,0
YO,2018-03-23,0.6,0
ZE,2018-03-23,0.8,0
AB,2018-03-24,3.5,0
AL,2018-03-24,2.55,1
B,2018-03-24,1.4500000000000002,1
BA,2018-03-24,5.5,0
BB,2018-03-24,1.7333333333333332,1
BD,2018-03-24,2.35,0
BH,2018-03-24,7.466666666666668,0
BL,2018-03-24,2.2,2
BN,2018-03-24,1.0,0
BR,2018-03-24,0.4,1
BS,2018-03-24,4.42,1
BT,2018-03-24,2.4375,0
CA,2018-03-24,1.6499999999999997,0
CB,2018-03-24,0.6,0
CF,2018-03-24,4.0600000000000005,1
CH,2018-03-24,2.65,1
CM,2018-03-24,0.7,1
CO,2018-03-24,0.6,1
CR,2018-03-24,0.4,1
CT,2018-03-24,0.4666666666666666,1
CV,2018-03-24,4.083333333333333,1
CW,2018-03-24,3.0500000000000003,1
DA,2018-03-24,0.4666666666666667,1
DD,2018-03-24,0.3,0
DE,2018-03-24,1.4500000000000002,0
DG,2018-03-24,0.2,0
DH,2018-03-24,1.3,1
DL,2018-03-24,1.7,0
DN,2018-03-24,0.922222222222222,1
DT,2018-03-24,5.75,0
DY,2018-03-24,3.16,1
E,2018-03-24,0.8,2
EC,2018-03-24,1.133333333333333,3
EH,2018-03-24,0.0,0
EN,2018-03-24,0.8,1
EX,2018-03-24,4.366666666666667,0
FK,2018-03-24,0.2,0
FY,2018-03-24,0.5,1
G,2018-03-24,0.25,0
GL,2018-03-24,6.1,0
GU,2018-03-24,4.25,1
GY,2018-03-24,,2
HA,2018-03-24,2.2,1
HD,2018-03-24,2.52,1
HG,2018-03-24,2.6,0
HP,2018-03-24,4.3,0
HR,2018-03-24,3.4166666666666665,1
HS,2018-03-24,,2
HU,2018-03-24,1.0,1
HX,2018-03-24,2.35,1
IG,2018-03-24,0.6666666666666666,2
IM,2018-03-24,,2
IP,2018-03-24,0.2,1
IV,2018-03-24,9.133333333333333,0
JE,2018-03-24,,2
KA,2018-03-24,0.6,0
KT,2018-03-24,2.4,1
KW,2018-03-24,4.800000000000002,0
KY,2018-03-24,1.2,0
L,2018-03-24,2.53,2
LA,2018-03-24,0.5,0
LD,2018-03-24,1.7,0
LE,2018-03-24,0.9666666666666668,1
LL,2018-03-24,2.125,0
LN,2018-03-24,0.0,0
LS,2018-03-24,1.6,1
LU,2018-03-24,2.55,1
M,2018-03-24,3.6,1
ME,2018-03-24,0.6,0
MK,2018-03-24,4.12,1
ML,2018-03-24,0.30000000000000004,0
N,2018-03-24,0.8,2
NE,2018-03-24,1.3222222222222222,1
NG,2018-03-24,0.0,0
NN,2018-03-24,5.166666666666667,1
NP,2018-03-24,3.9,1
NR,2018-03-24,0.0,0
NW,2018-03-24,2.72,2
OL,2018-03-24,3.6,1
OX,2018-03-24,5.166666666666667,0
PA,2018-03-24,0.8666666666666666,0
PE,2018-03-24,0.2,1
PH,2018-03-24,0.5666666666666667,0
PL,2018-03-24,3.5,0
PO,2018-03-24,5.7666666666666675,0
PR,2018-03-24,0.5,1
RG,2018-03-24,5.0,0
RH,2018-03-24,0.6,1
RM,2018-03-24,0.6,1
S,2018-03-24,2.8,0
SA,2018-03-24,4.65,0
SE,2018-03-24,0.95,2
SG,2018-03-24,0.8,0
SK,2018-03-24,3.6,0
SL,2018-03-24,3.9,0
SM,2018-03-24,1.0666666666666669,2
SN,2018-03-24,6.1,0
SO,2018-03-24,4.4,0
SP,2018-03-24,5.55,0
SR,2018-03-24,0.9,1
SS,2018-03-24,0.6,1
ST,2018-03-24,2.0,0
SW,2018-03-24,2.4,1
SY,2018-03-24,3.175,0
TA,2018-03-24,2.2,0
TD,2018-03-24,0.15000000000000002,0
TF,2018-03-24,2.966666666666667,1
TN,2018-03-24,0.4,0
TQ,2018-03-24,9.5,0
TR,2018-03-24,23.0,0
TS,2018-03-24,0.9,0
TW,2018-03-24,2.4,0
UB,2018-03-24,2.2,0
W,2018-03-24,2.3,1
WA,2018-03-24,3.6,1
WC,2018-03-24,2.3,2
WD,2018-03-24,3.4666666666666663,1
WF,2018-03-24,1.5,0
WN,2018-03-24,2.05,2
WR,2018-03-24,3.76,1
WS,2018-03-24,2.0,1
WV,2018-03-24,3.1,0
YO,2018-03-24,1.0,0
ZE,2018-03-24,8.0,0
AB,2018-03-25,0.5333333333333333,0
AL,2018-03-25,0.55,1
B,2018-03-25,0.0,1
BA,2018-03-25,0.2222222222222222,1
BB,2018-03-25,0.13333333333333333,1
BD,2018-03-25,0.2,0
BH,2018-03-25,1.1,0
BL,2018-03-25,0.1,2
BN,2018-03-25,0.0,0
BR,2018-03-25,0.05,1
BS,2018-03-25,0.3,1
BT,2018-03-25,0.07500000000000001,0
CA,2018-03-25,0.03333333333333333,0
CB,2018-03-25,0.6,0
CF,2018-03-25,0.04,1
CH,2018-03-25,0.05,1
CM,2018-03-25,0.35,1
CO,2018-03-25,0.6,1
CR,2018-03-25,0.05,1
CT,2018-03-25,0.03333333333333333,1
CV,2018-03-25,0.2333333333333333,1
CW,2018-03-25,0.0,1
DA,2018-03-25,0.03333333333333333,1
DD,2018-03-25,0.0,0
DE,2018-03-25,0.0,0
DG,2018-03-25,0.0,0
DH,2018-03-25,0.0,1
DL,2018-03-25,0.0,0
DN,2018-03-25,0.15555555555555556,1
DT,2018-03-25,0.1,0
DY,2018-03-25,0.0,1
E,2018-03-25,0.1,2
EC,2018-03-25,0.06666666666666668,3
EH,2018-03-25,0.0,0
EN,2018-03-25,0.1,1
EX,2018-03-25,0.4333333333333334,0
FK,2018-03-25,0.0,0
FY,2018-03-25,0.0,1
G,2018-03-25,0.2,0
GL,2018-03-25,0.1,0
GU,2018-03-25,0.15555555555555556,1
GY,2018-03-25,,2
HA,2018-03-25,0.2,1
HD,2018-03-25,0.1,1
HG,2018-03-25,0.7,0
HP,2018-03-25,1.0,0
HR,2018-03-25,0.016666666666666666,1
HS,2018-03-25,,2
HU,2018-03-25,0.05,1
HX,2018-03-25,0.2,1
IG,2018-03-25,0.2333333333333333,2
IM,2018-03-25,,2
IP,2018-03-25,0.36666666666666653,1
IV,2018-03-25,1.2,0
JE,2018-03-25,,2
KA,2018-03-25,0.5333333333333334,1
KT,2018-03-25,0.0,1
KW,2018-03-25,1.7,0
KY,2018-03-25,0.0,0
L,2018-03-25,0.04,2
LA,2018-03-25,0.0,0
LD,2018-03-25,0.0,0
LE,2018-03-25,0.3666666666666667,1
LL,2018-03-25,0.1,0
LN,2018-03-25,0.0,0
LS,2018-03-25,0.175,1
LU,2018-03-25,0.55,1
M,2018-03-25,0.0,1
ME,2018-03-25,0.0,0
MK,2018-03-25,0.48,1
ML,2018-03-25,0.0,0
N,2018-03-25,0.1,2
NE,2018-03-25,0.022222222222222227,1
NG,2018-03-25,1.1,0
NN,2018-03-25,0.43333333333333335,1
NP,2018-03-25,0.05,1
NR,2018-03-25,0.25,0
NW,2018-03-25,0.38,2
OL,2018-03-25,0.0,1
OX,2018-03-25,0.43333333333333335,0
PA,2018-03-25,1.4666666666666668,0
PE,2018-03-25,0.3285714285714286,1
PH,2018-03-25,0.0,0
PL,2018-03-25,0.7,0
PO,2018-03-25,0.05,0
PR,2018-03-25,0.0,1
RG,2018-03-25,0.4,0
RH,2018-03-25,0.03333333333333333,1
RM,2018-03-25,0.0,1
S,2018-03-25,0.0,0
SA,2018-03-25,0.05,0
SE,2018-03-25,0.025,2
SG,2018-03-25,0.1,0
SK,2018-03-25,0.0,0
SL,2018-03-25,0.6,0
SM,2018-03-25,0.03333333333333333,2
SN,2018-03-25,0.0,0
SO,2018-03-25,0.2,0
SP,2018-03-25,0.17500000000000002,0
SR,2018-03-25,0.0,1
SS,2018-03-25,0.0,1
ST,2018-03-25,0.0,0
SW,2018-03-25,0.0,1
SY,2018-03-25,0.0,0
TA,2018-03-25,0.55,0
TD,2018-03-25,0.0,0
TF,2018-03-25,0.0,1
TN,2018-03-25,0.05,0
TQ,2018-03-25,1.35,0
TR,2018-03-25,2.4,0
TS,2018-03-25,0.0,0
TW,2018-03-25,0.0,0
UB,2018-03-25,0.2,0
W,2018-03-25,0.1,1
WA,2018-03-25,0.0,1
WC,2018-03-25,0.1,2
WD,2018-03-25,0.6,1
WF,2018-03-25,0.1,0
WN,2018-03-25,0.0,2
WR,2018-03-25,0.02,1
WS,2018-03-25,0.0,1
WV,2018-03-25,0.0,0
YO,2018-03-25,0.05,0
ZE,2018-03-25,6.5,0
AB,2018-03-26,0.5,0
AL,2018-03-26,0.0,1
B,2018-03-26,0.0,1
BA,2018-03-26,0.0,0
BB,2018-03-26,0.0,1
BD,2018-03-26,0.0,0
BH,2018-03-26,0.0,0
BL,2018-03-26,0.0,2
BN,2018-03-26,0.0,0
BR,2018-03-26,0.0,1
BS,2018-03-26,0.016666666666666666,1
BT,2018-03-26,0.12222222222222225,0
CA,2018-03-26,0.21666666666666665,0
CB,2018-03-26,0.0,0
CF,2018-03-26,0.04,1
CH,2018-03-26,0.037500000000000006,1
CM,2018-03-26,0.0,1
CO,2018-03-26,0.0,0
CR,2018-03-26,0.0,1
CT,2018-03-26,0.0,1
CV,2018-03-26,0.014285714285714287,1
CW,2018-03-26,0.016666666666666666,1
DA,2018-03-26,0.0,1
DD,2018-03-26,0.0,0
DE,2018-03-26,0.0,0
DG,2018-03-26,0.03333333333333333,0
DH,2018-03-26,0.0,1
DL,2018-03-26,0.0,0
DN,2018-03-26,0.0,1
DT,2018-03-26,0.0,0
DY,2018-03-26,0.02,1
E,2018-03-26,0.0,2
EC,2018-03-26,0.0,3
EH,2018-03-26,0.06666666666666668,0
EN,2018-03-26,0.0,1
EX,2018-03-26,0.06666666666666668,0
FK,2018-03-26,0.0,0
FY,2018-03-26,0.0,1
G,2018-03-26,0.4,0
GL,2018-03-26,0.0,0
GU,2018-03-26,0.0,1
GY,2018-03-26,,2
HA,2018-03-26,0.0,1
HD,2018-03-26,0.0,1
HG,2018-03-26,0.0,0
HP,2018-03-26,0.0,0
HR,2018-03-26,0.014285714285714287,1
HS,2018-03-26,,2
HU,2018-03-26,0.0,1
HX,2018-03-26,0.0,1
IG,2018-03-26,0.0,2
IM,2018-03-26,,2
IP,2018-03-26,0.0,1
IV,2018-03-26,1.1833333333333331,0
JE,2018-03-26,,2
KA,2018-03-26,1.0,0
KT,2018-03-26,0.0,1
KW,2018-03-26,0.45,0
KY,2018-03-26,0.0,0
L,2018-03-26,0.030000000000000006,2
LA,2018-03-26,0.0,0
LD,2018-03-26,0.0,0
LE,2018-03-26,0.0,1
LL,2018-03-26,0.05,0
LN,2018-03-26,0.0,0
LS,2018-03-26,0.0,1
LU,2018-03-26,0.0,1
M,2018-03-26,0.0,1
ME,2018-03-26,0.0,0
MK,2018-03-26,0.02,1
ML,2018-03-26,0.0,0
N,2018-03-26,0.0,2
NE,2018-03-26,0.16666666666666666,1
NG,2018-03-26,0.0,0
NN,2018-03-26,0.03333333333333333,1
NP,2018-03-26,0.0,1
NR,2018-03-26,0.0,0
NW,2018-03-26,0.0,2
OL,2018-03-26,0.0,1
OX,2018-03-26,0.03333333333333333,0
PA,2018-03-26,0.5333333333333333,0
PE,2018-03-26,0.0,1
PH,2018-03-26,0.225,0
PL,2018-03-26,0.0,0
PO,2018-03-26,0.0,0
PR,2018-03-26,0.0,1
RG,2018-03-26,0.0,0
RH,2018-03-26,0.0,1
RM,2018-03-26,0.0,1
S,2018-03-26,0.0,0
SA,2018-03-26,0.05,0
SE,2018-03-26,0.0,2
SG,2018-03-26,0.0,0
SK,2018-03-26,0.0,0
SL,2018-03-26,0.0,0
SM,2018-03-26,0.0,2
SN,2018-03-26,0.1,0
SO,2018-03-26,0.0,0
SP,2018-03-26,0.0,0
SR,2018-03-26,0.0,1
SS,2018-03-26,0.0,1
ST,2018-03-26,0.0,0
SW,2018-03-26,0.0,1
SY,2018-03-26,0.025,0
TA,2018-03-26,0.0,0
TD,2018-03-26,0.1,0
TF,2018-03-26,0.016666666666666666,1
TN,2018-03-26,0.0,0
TQ,2018-03-26,0.1,0
TR,2018-03-26,0.0,0
TS,2018-03-26,0.0,0
TW,2018-03-26,0.0,0
UB,2018-03-26,0.0,0
W,2018-03-26,0.0,1
WA,2018-03-26,0.0,1
WC,2018-03-26,0.0,2
WD,2018-03-26,0.0,1
WF,2018-03-26,0.0,0
WN,2018-03-26,0.0,2
WR,2018-03-26,0.016666666666666666,1
WS,2018-03-26,0.0,1
WV,2018-03-26,0.0,0
YO,2018-03-26,0.0,0
ZE,2018-03-26,2.0,0
AB,2018-03-27,4.333333333333334,0
AL,2018-03-27,4.9,1
B,2018-03-27,5.65,1
BA,2018-03-27,3.8,0
BB,2018-03-27,9.833333333333334,1
BD,2018-03-27,9.5,0
BH,2018-03-27,5.4,0
BL,2018-03-27,9.275,2
BN,2018-03-27,4.1,0
BR,2018-03-27,3.2,1
BS,2018-03-27,5.183333333333334,1
BT,2018-03-27,8.233333333333333,0
CA,2018-03-27,4.5,0
CB,2018-03-27,3.9,0
CF,2018-03-27,7.433333333333333,1
CH,2018-03-27,6.5625,1
CM,2018-03-27,3.633333333333333,1
CO,2018-03-27,2.1,0
CR,2018-03-27,3.2,1
CT,2018-03-27,2.9666666666666663,1
CV,2018-03-27,5.071428571428571,1
CW,2018-03-27,7.333333333333332,1
DA,2018-03-27,2.9666666666666663,1
DD,2018-03-27,8.0,0
DE,2018-03-27,5.65,0
DG,2018-03-27,15.05,0
DH,2018-03-27,6.65,1
DL,2018-03-27,7.3,0
DN,2018-03-27,3.9666666666666655,1
DT,2018-03-27,5.65,0
DY,2018-03-27,6.18,1
E,2018-03-27,4.9,2
EC,2018-03-27,3.9333333333333336,3
EH,2018-03-27,5.2,0
EN,2018-03-27,4.9,1
EX,2018-03-27,7.2666666666666675,0
FK,2018-03-27,7.1,0
FY,2018-03-27,10.5,1
G,2018-03-27,8.6,0
GL,2018-03-27,6.4,0
GU,2018-03-27,4.355555555555556,1
GY,2018-03-27,,2
HA,2018-03-27,5.4,1
HD,2018-03-27,7.3,1
HG,2018-03-27,8.2,0
HP,2018-03-27,4.12,1
HR,2018-03-27,6.057142857142857,1
HS,2018-03-27,,2
HU,2018-03-27,3.375,1
HX,2018-03-27,9.5,1
IG,2018-03-27,3.35,2
IM,2018-03-27,,2
IP,2018-03-27,1.975,1
IV,2018-03-27,2.25,0
JE,2018-03-27,,2
KA,2018-03-27,7.3,0
KT,2018-03-27,4.4,1
KW,2018-03-27,2.05,0
KY,2018-03-27,4.8,0
L,2018-03-27,7.06,2
LA,2018-03-27,10.5,0
LD,2018-03-27,2.2,0
LE,2018-03-27,5.1000000000000005,1
LL,2018-03-27,6.275,0
LN,2018-03-27,4.15,0
LS,2018-03-27,5.800000000000002,1
LU,2018-03-27,4.9,1
M,2018-03-27,7.6,1
ME,2018-03-27,2.5,0
MK,2018-03-27,4.075,1
ML,2018-03-27,9.45,0
N,2018-03-27,4.9,2
NE,2018-03-27,5.222222222222221,1
NG,2018-03-27,4.0,0
NN,2018-03-27,3.8,1
NP,2018-03-27,5.0,1
NR,2018-03-27,0.95,0
NW,2018-03-27,4.875,2
OL,2018-03-27,7.6,1
OX,2018-03-27,3.8,0
PA,2018-03-27,12.35,0
PE,2018-03-27,3.2857142857142856,1
PH,2018-03-27,6.033333333333334,0
PL,2018-03-27,3.3,0
PO,2018-03-27,4.5,0
PR,2018-03-27,10.5,1
RG,2018-03-27,4.4,0
RH,2018-03-27,3.5,1
RM,2018-03-27,2.5,1
S,2018-03-27,4.2,0
SA,2018-03-27,8.48,0
SE,2018-03-27,3.325,2
SG,2018-03-27,4.9,0
SK,2018-03-27,7.6,0
SL,2018-03-27,4.8,0
SM,2018-03-27,3.6,2
SN,2018-03-27,6.8,0
SO,2018-03-27,3.5,0
SP,2018-03-27,5.175,0
SR,2018-03-27,6.0,1
SS,2018-03-27,2.5,1
ST,2018-03-27,9.0,0
SW,2018-03-27,4.4,1
SY,2018-03-27,6.85,0
TA,2018-03-27,3.85,0
TD,2018-03-27,6.35,0
TF,2018-03-27,6.65,1
TN,2018-03-27,3.2,0
TQ,2018-03-27,7.55,0
TR,2018-03-27,8.2,0
TS,2018-03-27,6.0,0
TW,2018-03-27,4.4,0
UB,2018-03-27,5.4,0
W,2018-03-27,4.9,1
WA,2018-03-27,7.6,1
WC,2018-03-27,4.9,2
WD,2018-03-27,5.1,1
WF,2018-03-27,5.7,0
WN,2018-03-27,9.05,2
WR,2018-03-27,6.699999999999998,1
WS,2018-03-27,5.95,1
WV,2018-03-27,3.5,0
YO,2018-03-27,3.375,0
ZE,2018-03-27,0.4,0
AB,2018-03-28,5.433333333333334,0
AL,2018-03-28,5.5,1
B,2018-03-28,0.65,1
BA,2018-03-28,8.0,0
BB,2018-03-28,2.1,1
BD,2018-03-28,3.05,0
BH,2018-03-28,9.266666666666667,0
BL,2018-03-28,2.45,2
BN,2018-03-28,6.5,0
BR,2018-03-28,4.6,1
BS,2018-03-28,5.516666666666667,1
BT,2018-03-28,1.1777777777777778,0
CA,2018-03-28,1.0,0
CB,2018-03-28,1.8,0
CF,2018-03-28,1.1166666666666665,1
CH,2018-03-28,0.975,1
CM,2018-03-28,5.266666666666667,1
CO,2018-03-28,7.0,0
CR,2018-03-28,4.6,1
CT,2018-03-28,5.333333333333333,1
CV,2018-03-28,2.5,1
CW,2018-03-28,1.3166666666666669,1
DA,2018-03-28,5.333333333333333,1
DD,2018-03-28,3.0,0
DE,2018-03-28,0.65,0
DG,2018-03-28,0.575,0
DH,2018-03-28,0.6,1
DL,2018-03-28,1.2,0
DN,2018-03-28,1.4,1
DT,2018-03-28,9.85,0
DY,2018-03-28,0.6599999999999999,1
E,2018-03-28,7.0,2
EC,2018-03-28,5.366666666666667,3
EH,2018-03-28,1.0666666666666669,0
EN,2018-03-28,7.0,1
EX,2018-03-28,7.7,0
FK,2018-03-28,0.4,0
FY,2018-03-28,0.2,1
G,2018-03-28,1.85,0
GL,2018-03-28,2.1,0
GU,2018-03-28,6.0,1
GY,2018-03-28,,2
HA,2018-03-28,3.8,1
HD,2018-03-28,2.14,1
HG,2018-03-28,0.2,0
HP,2018-03-28,4.0,0
HR,2018-03-28,1.1,1
HS,2018-03-28,,2
HU,2018-03-28,1.55,1
HX,2018-03-28,3.05,1
IG,2018-03-28,5.65,2
IM,2018-03-28,,2
IP,2018-03-28,2.825,1
IV,2018-03-28,4.633333333333334,0
JE,2018-03-28,,2
KA,2018-03-28,8.3,0
KT,2018-03-28,5.4,1
KW,2018-03-28,5.5,0
KY,2018-03-28,1.0,0
L,2018-03-28,1.15,2
LA,2018-03-28,0.2,0
LD,2018-03-28,1.2,0
LE,2018-03-28,0.7000000000000001,1
LL,2018-03-28,1.375,0
LN,2018-03-28,2.25,0
LS,2018-03-28,1.7,1
LU,2018-03-28,5.5,1
M,2018-03-28,3.5,1
ME,2018-03-28,6.8,0
MK,2018-03-28,4.6,1
ML,2018-03-28,2.2,0
N,2018-03-28,7.0,2
NE,2018-03-28,1.0111111111111113,1
NG,2018-03-28,0.8,0
NN,2018-03-28,4.0,1
NP,2018-03-28,1.7999999999999998,1
NR,2018-03-28,1.25,0
NW,2018-03-28,4.76,2
OL,2018-03-28,3.5,1
OX,2018-03-28,4.0,0
PA,2018-03-28,7.725,0
PE,2018-03-28,2.3714285714285714,1
PH,2018-03-28,0.8000000000000002,0
PL,2018-03-28,6.6,0
PO,2018-03-28,5.6000000000000005,0
PR,2018-03-28,0.2,1
RG,2018-03-28,5.0,0
RH,2018-03-28,5.233333333333333,1
RM,2018-03-28,6.8,1
S,2018-03-28,0.0,0
SA,2018-03-28,1.1,0
SE,2018-03-28,5.35,2
SG,2018-03-28,7.0,0
SK,2018-03-28,3.5,0
SL,2018-03-28,3.6,0
SM,2018-03-28,4.866666666666666,2
SN,2018-03-28,4.3,0
SO,2018-03-28,11.1,0
SP,2018-03-28,9.025,0
SR,2018-03-28,0.0,1
SS,2018-03-28,6.8,1
ST,2018-03-28,2.1,0
SW,2018-03-28,5.4,1
SY,2018-03-28,0.575,0
TA,2018-03-28,8.3,0
TD,2018-03-28,0.95,0
TF,2018-03-28,0.9,1
TN,2018-03-28,4.6,0
TQ,2018-03-28,6.7,0
TR,2018-03-28,6.0,0
TS,2018-03-28,0.0,0
TW,2018-03-28,5.4,0
UB,2018-03-28,3.8,0
W,2018-03-28,4.6,1
WA,2018-03-28,3.5,1
WC,2018-03-28,4.6,2
WD,2018-03-28,3.8,1
WF,2018-03-28,1.1,0
WN,2018-03-28,1.85,2
WR,2018-03-28,1.0833333333333333,1
WS,2018-03-28,1.1,1
WV,2018-03-28,1.0,0
YO,2018-03-28,1.55,0
ZE,2018-03-28,7.1,0
AB,2018-03-29,0.7000000000000001,0
AL,2018-03-29,7.35,1
B,2018-03-29,0.05,1
